cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
118609;"R007579497";"2007-06-14";"2007-08-16"
119541;"R007579535";"2007-06-14";"2007-08-20"
119695;"R007579543";"2007-06-11";"2007-08-20"
120115;"R007579721";"2007-06-12";"2007-08-21"
108231;"R007579764";"2007-06-28";"2007-07-06"
120952;"R007579799";"2007-06-18";"2007-08-23"
109608;"R007580096";"2007-06-28";"2007-07-12"
106936;"R007580223";"2007-06-27";"2007-07-02"
105968;"L002518244";"2007-06-08";"2007-06-26"
120626;"R007580371";"2007-06-21";"2007-08-22"
117048;"L002518287";"2007-07-31";"2007-08-10"
107265;"L002518295";"2007-06-28";"2007-07-03"
106349;"R007580417";"2007-06-19";"2007-06-27"
118281;"R007580517";"2007-06-13";"2007-08-15"
118312;"R007580509";"2007-06-18";"2007-08-16"
106348;"L002518325";"2007-06-22";"2007-06-27"
107147;"R007580991";"2007-06-28";"2007-07-03"
105498;"R007581307";"2007-06-15";"2007-06-25"
108124;"R007581335";"2007-06-28";"2007-07-05"
108129;"R007581432";"2007-06-28";"2007-07-05"
108127;"R007581447";"2007-06-28";"2007-07-05"
108130;"R007581459";"2007-06-28";"2007-07-05"
108128;"R007581467";"2007-06-28";"2007-07-05"
110533;"R007581475";"2007-06-18";"2007-07-17"
105981;"R007581572";"2007-06-15";"2007-06-26"
114771;"R007581661";"2007-06-14";"2007-08-02"
104349;"R007581882";"2007-06-11";"2007-06-20"
105108;"R007582153";"2007-06-20";"2007-06-22"
105106;"R007582145";"2007-06-20";"2007-06-22"
106308;"L002518481";"2007-06-21";"2007-06-27"
108119;"R007582242";"2007-06-28";"2007-07-05"
117214;"R007582285";"2007-06-27";"2007-08-13"
105095;"R007582315";"2007-06-14";"2007-06-22"
107304;"R007582366";"2007-06-26";"2007-07-03"
121147;"R007582427";"2007-06-18";"2007-08-24"
117845;"R007582463";"2007-06-13";"2007-08-14"
120663;"R007582536";"2007-06-20";"2007-08-23"
120955;"R007582567";"2007-06-19";"2007-08-23"
105519;"R007582587";"2007-06-15";"2007-06-25"
107120;"R007582757";"2007-06-28";"2007-07-02"
111726;"R007582919";"2007-06-28";"2007-07-20"
118915;"R007582994";"2007-06-08";"2007-08-17"
110519;"R007583052";"2007-06-18";"2007-07-17"
110860;"R007583133";"2007-06-15";"2007-07-18"
108777;"R007583192";"2007-06-25";"2007-07-10"
118678;"R007583486";"2007-06-13";"2007-08-16"
106664;"L002518678";"2007-06-26";"2007-06-28"
119146;"R007583997";"2007-06-12";"2007-08-20"
108679;"L002518732";"2007-06-26";"2007-07-09"
109733;"R007584555";"2007-07-02";"2007-07-12"
108229;"R007584806";"2007-06-28";"2007-07-06"
120853;"R007584989";"2007-06-20";"2007-08-23"
108382;"R007585276";"2007-06-28";"2007-07-06"
114357;"R007585861";"2007-06-14";"2007-08-01"
114280;"R007585888";"2007-06-14";"2007-08-01"
109757;"R007586108";"2007-06-25";"2007-07-12"
119888;"R007586302";"2007-06-15";"2007-08-21"
107944;"R007586345";"2007-06-28";"2007-07-05"
114946;"R007586493";"2007-06-19";"2007-08-03"
114953;"R007586485";"2007-06-19";"2007-08-03"
114960;"R007586507";"2007-06-19";"2007-08-03"
121169;"R007586597";"2007-06-18";"2007-08-24"
107954;"R007586787";"2007-06-28";"2007-07-05"
107930;"R007586809";"2007-06-26";"2007-07-05"
117865;"R007586868";"2007-06-12";"2007-08-14"
120584;"R007586922";"2007-06-18";"2007-08-22"
118064;"R007587023";"2007-06-11";"2007-08-15"
119652;"R007587252";"2007-06-12";"2007-08-20"
105688;"R007587295";"2007-06-18";"2007-06-25"
120576;"R007587333";"2007-06-18";"2007-08-22"
109650;"R007587341";"2007-06-27";"2007-07-12"
118622;"R007587376";"2007-06-13";"2007-08-16"
119697;"R007587392";"2007-06-12";"2007-08-20"
121366;"R007587449";"2007-06-20";"2007-08-24"
121355;"R007587422";"2007-06-20";"2007-08-24"
109646;"R007587554";"2007-06-27";"2007-07-12"
120090;"R007587503";"2007-06-11";"2007-08-21"
120086;"R007587511";"2007-06-11";"2007-08-21"
120405;"R007587527";"2007-06-11";"2007-08-22"
106468;"R007587577";"2007-06-21";"2007-06-27"
107966;"R007587589";"2007-06-26";"2007-07-05"
103715;"R007587678";"2007-06-14";"2007-06-19"
119853;"R007587747";"2007-06-15";"2007-08-21"
119590;"R007587821";"2007-06-14";"2007-08-20"
118600;"R007587887";"2007-06-12";"2007-08-16"
108008;"R007587953";"2007-06-21";"2007-07-05"
121360;"R007588003";"2007-06-20";"2007-08-24"
120750;"R007588038";"2007-06-21";"2007-08-23"
114423;"R007588127";"2007-06-15";"2007-08-01"
105378;"E000033472";"2007-06-21";"2007-06-22"
106750;"E000033499";"2007-06-28";"2007-06-29"
108589;"E000033588";"2007-06-26";"2007-07-09"
106751;"E000033707";"2007-06-28";"2007-06-29"
104603;"E000033758";"2007-06-21";"2007-06-21"
105062;"E000033887";"2007-06-22";"2007-06-22"
112349;"E000033917";"2007-06-30";"2007-07-24"
112308;"E000034177";"2007-07-20";"2007-07-24"
106899;"E000034231";"2007-06-29";"2007-06-29"
102793;"E000034339";"2007-06-12";"2007-06-15"
107243;"E000034487";"2007-06-19";"2007-07-03"
108700;"E000034533";"2007-06-21";"2007-07-09"
109170;"B000471666";"2007-06-19";"2007-07-11"
110642;"B000381567";"2007-07-04";"2007-07-17"
114336;"B000084891";"2007-06-18";"2007-08-01"
105698;"B000471674";"2007-06-21";"2007-06-25"
120660;"B000068128";"2007-06-21";"2007-08-23"
104295;"E000025259";"2007-06-20";"2007-06-20"
120337;"B000045217";"2007-06-14";"2007-08-22"
109719;"B094404739";"2007-07-12";"2007-07-12"
102958;"B094404747";"2007-06-18";"2007-06-18"
121897;"E000034867";"2007-06-13";"2007-08-27"
106513;"B077786998";"2007-06-21";"2007-06-28"
112160;"B000472816";"2007-06-15";"2007-07-24"
105621;"B000354333";"2007-06-18";"2007-06-25"
121912;"B000067962";"2007-06-21";"2007-08-27"
113669;"E000035033";"2007-06-28";"2007-07-30"
120869;"B000068306";"2007-06-18";"2007-08-23"
111344;"B000426164";"2007-06-21";"2007-07-19"
110160;"E000035106";"2007-06-28";"2007-07-16"
106656;"B000426202";"2007-06-19";"2007-06-28"
108396;"E000035114";"2007-06-29";"2007-07-06"
109701;"B000159239";"2007-06-29";"2007-07-12"
119003;"B000159247";"2007-06-15";"2007-08-17"
109698;"B000159271";"2007-06-28";"2007-07-12"
121395;"B000119881";"2007-06-25";"2007-08-24"
119626;"E000035197";"2007-06-19";"2007-08-20"
121984;"B000119946";"2007-06-11";"2007-08-27"
103198;"B068043422";"2007-06-11";"2007-06-18"
120824;"B000085049";"2007-06-18";"2007-08-23"
117868;"B000158968";"2007-06-13";"2007-08-14"
104637;"E000035343";"2007-06-11";"2007-06-21"
121388;"B000142727";"2007-06-22";"2007-08-24"
106311;"B095172076";"2007-06-26";"2007-06-27"
110089;"B000471879";"2007-06-06";"2007-07-16"
107578;"B000411287";"2007-06-06";"2007-07-04"
106893;"E000035432";"2007-06-29";"2007-06-29"
112036;"B000471984";"2007-06-14";"2007-07-23"
105762;"E000035459";"2007-06-18";"2007-06-25"
108834;"B000471313";"2007-06-27";"2007-07-10"
112201;"B000471321";"2007-06-15";"2007-07-24"
103862;"B000321717";"2007-06-19";"2007-06-19"
103862;"B000321729";"2007-06-19";"2007-06-19"
107367;"B000411361";"2007-06-27";"2007-07-03"
114686;"B000023345";"2007-06-19";"2007-08-02"
114681;"B000023353";"2007-06-12";"2007-08-02"
107461;"B085752703";"2003-01-20";"2007-07-03"
106925;"B000425532";"2007-06-25";"2007-07-02"
108259;"B000425559";"2007-06-29";"2007-07-06"
110426;"B000471763";"2007-06-13";"2007-07-17"
108670;"B000471798";"2007-06-27";"2007-07-09"
121429;"E000035677";"2007-06-22";"2007-08-24"
120796;"B000138568";"2007-06-19";"2007-08-23"
119607;"B000138584";"2007-06-18";"2007-08-20"
116266;"B000471186";"2007-06-18";"2007-08-08"
105386;"E000035718";"2007-06-19";"2007-06-22"
111322;"B000138533";"2007-07-02";"2007-07-19"
119115;"B000132748";"2007-06-15";"2007-08-20"
105386;"E000035793";"2007-06-19";"2007-06-22"
106608;"B000135321";"2007-06-12";"2007-06-28"
121893;"B000135364";"2007-06-11";"2007-08-27"
106774;"B000135477";"2007-06-29";"2007-06-29"
112166;"B000277387";"2007-06-06";"2007-07-24"
119046;"B000068403";"2007-06-14";"2007-08-17"
110598;"B000257311";"2007-06-12";"2007-07-17"
107911;"E000035939";"2007-07-05";"2007-07-05"
108105;"B000068489";"2007-06-27";"2007-07-05"
110277;"B000257346";"2007-06-29";"2007-07-16"
112034;"B000471647";"2007-06-12";"2007-07-23"
107079;"B000351806";"2007-06-28";"2007-07-02"
107365;"B090945417";"2007-06-27";"2007-07-03"
106630;"B090428528";"2007-06-21";"2007-06-28"
106202;"B090428536";"2007-06-19";"2007-06-26"
103832;"B095126902";"2007-06-29";"2007-06-19"
105088;"E000036447";"2007-06-18";"2007-06-22"
105604;"B090428552";"2007-06-12";"2007-06-25"
111027;"E000036487";"2007-06-26";"2007-07-18"
111432;"E000036528";"2007-06-19";"2007-07-19"
105520;"E000036536";"2007-06-25";"2007-06-25"
108132;"B000424811";"2007-06-29";"2007-07-05"
107522;"E000036877";"2007-06-28";"2007-07-04"
107782;"B000424854";"2007-06-27";"2007-07-05"
111048;"E000037017";"2007-06-19";"2007-07-18"
109011;"E000037095";"2007-06-29";"2007-07-10"
104291;"E000037133";"2007-06-18";"2007-06-20"
103271;"E000037168";"2007-06-12";"2007-06-18"
106473;"E000037206";"2007-06-26";"2007-06-27"
104334;"E000037297";"2007-06-14";"2007-06-20"
104919;"B091274923";"2007-06-14";"2007-06-21"
105470;"B000356767";"2007-06-15";"2007-06-25"
108632;"E000037915";"2007-07-04";"2007-07-09"
107846;"E000037997";"2007-07-02";"2007-07-05"
104956;"E000038075";"2007-06-18";"2007-06-21"
113425;"B091308895";"2007-06-27";"2007-07-30"
106237;"E000038148";"2007-06-26";"2007-06-26"
106155;"B094270155";"2007-06-26";"2007-06-26"
107815;"E000038385";"2007-07-02";"2007-07-05"
104339;"E000038407";"2007-06-14";"2007-06-20"
103305;"E000038447";"2007-06-12";"2007-06-18"
104342;"E000038466";"2007-06-11";"2007-06-20"
107268;"B000356778";"2007-06-28";"2007-07-03"
106239;"B068074492";"2007-06-21";"2007-06-26"
108125;"B000353857";"2007-06-28";"2007-07-05"
116013;"B000353892";"2007-07-27";"2007-08-07"
108725;"E000039027";"2007-06-18";"2007-07-09"
107107;"E000039136";"2007-07-02";"2007-07-02"
110635;"E000039152";"2007-06-19";"2007-07-17"
108738;"E000039217";"2007-07-02";"2007-07-09"
102342;"E000039454";"2007-06-13";"2007-06-14"
109570;"B085742198";"2007-06-30";"2007-07-12"
106904;"E000039608";"2007-06-29";"2007-06-29"
107859;"B085660457";"2007-07-01";"2007-07-05"
106821;"B085660469";"2007-06-20";"2007-06-29"
112236;"E000039705";"2007-06-21";"2007-07-24"
108496;"B000422746";"2007-07-01";"2007-07-09"
107264;"B000422777";"2007-06-28";"2007-07-03"
107523;"B000422789";"2007-06-25";"2007-07-04"
105314;"B085754427";"2007-07-01";"2007-06-22"
103506;"B090428609";"2007-06-18";"2007-06-19"
104324;"B084891025";"2007-06-19";"2007-06-20"
107032;"E000040297";"2007-06-27";"2007-07-02"
103059;"E000040363";"2007-06-18";"2007-06-18"
109675;"E000040428";"2007-06-14";"2007-07-12"
106025;"E000040592";"2007-06-21";"2007-06-26"
107729;"E000040637";"2007-07-03";"2007-07-04"
108619;"E000040947";"2007-07-05";"2007-07-09"
108643;"E000040983";"2007-07-04";"2007-07-09"
109254;"E000041211";"2007-07-05";"2007-07-11"
108614;"E000041386";"2007-07-05";"2007-07-09"
108656;"E000041408";"2007-07-03";"2007-07-09"
104985;"E000041432";"2007-06-14";"2007-06-21"
103315;"E000041475";"2007-06-13";"2007-06-18"
107730;"E000041587";"2007-07-02";"2007-07-04"
106699;"R007547498";"2007-06-28";"2007-06-28"
118610;"R007547935";"2007-06-14";"2007-08-16"
120960;"L002517736";"2007-06-20";"2007-08-23"
104877;"R007548087";"2007-06-11";"2007-06-21"
105370;"R007548419";"2007-06-19";"2007-06-22"
106692;"R007549261";"2007-06-28";"2007-06-28"
103063;"R007550197";"2007-06-18";"2007-06-18"
104116;"R007550235";"2007-06-20";"2007-06-20"
107034;"R007550456";"2007-06-27";"2007-07-02"
118257;"R007550731";"2007-06-13";"2007-08-15"
103200;"R007550747";"2007-06-13";"2007-06-18"
102487;"R007550871";"2007-06-28";"2007-06-15"
120876;"R007550995";"2007-06-18";"2007-08-23"
105363;"R007554206";"2007-06-20";"2007-06-22"
119014;"R007557396";"2007-06-15";"2007-08-17"
120842;"R007557418";"2007-06-18";"2007-08-23"
120872;"R007557884";"2007-06-20";"2007-08-23"
120859;"R007558007";"2007-06-19";"2007-08-23"
109604;"R007558252";"2007-06-28";"2007-07-12"
103345;"R007558562";"2007-06-11";"2007-06-18"
119634;"R007558619";"2007-06-18";"2007-08-20"
120328;"R007558759";"2007-06-13";"2007-08-21"
120317;"R007559607";"2007-06-19";"2007-08-21"
114294;"R007561288";"2007-06-18";"2007-08-01"
114724;"R007561911";"2007-06-15";"2007-08-02"
119463;"R007562477";"2007-06-14";"2007-08-20"
120450;"R007563051";"2007-06-13";"2007-08-22"
120657;"R007563698";"2007-06-20";"2007-08-22"
103316;"R007563767";"2007-06-08";"2007-06-18"
106675;"R007563779";"2007-06-28";"2007-06-28"
114998;"R007563787";"2007-06-15";"2007-08-03"
105358;"R007563884";"2007-06-28";"2007-06-22"
120493;"R007563922";"2007-06-13";"2007-08-22"
107426;"R007563957";"2007-06-28";"2007-07-03"
103568;"R007563949";"2007-06-19";"2007-06-19"
104303;"R007564031";"2007-06-15";"2007-06-20"
107732;"R007564694";"2007-06-28";"2007-07-04"
119692;"R007564945";"2007-06-12";"2007-08-20"
112977;"R007565107";"2007-06-27";"2007-07-26"
111784;"R007565526";"2007-06-14";"2007-07-20"
106399;"R007565704";"2007-06-27";"2007-06-27"
105635;"R007565817";"2007-06-12";"2007-06-25"
106683;"R007566007";"2007-06-28";"2007-06-28"
104310;"R007567499";"2007-06-20";"2007-06-20"
108209;"R007567517";"2007-06-28";"2007-07-06"
107456;"R007567747";"2007-06-28";"2007-07-03"
107262;"R007567634";"2007-06-28";"2007-07-03"
107356;"R007567657";"2007-06-28";"2007-07-03"
107440;"R007567669";"2007-06-28";"2007-07-03"
107445;"R007567677";"2007-06-28";"2007-07-03"
106663;"R007567839";"2007-06-28";"2007-06-28"
106730;"R007567847";"2007-06-28";"2007-06-29"
103226;"R007567887";"2007-06-18";"2007-06-18"
104896;"R007567917";"2007-06-14";"2007-06-21"
85476;"R007567944";"2007-06-21";"2007-06-26"
102277;"R007568002";"2007-06-28";"2007-06-14"
102450;"R007568017";"2007-06-11";"2007-06-14"
103263;"R007568169";"2007-06-15";"2007-06-18"
106680;"R007568266";"2007-06-28";"2007-06-28"
106607;"R007568401";"2007-06-08";"2007-06-28"
102432;"R007568417";"2007-06-08";"2007-06-14"
116417;"R007568509";"2007-08-03";"2007-08-08"
104563;"R007568592";"2007-06-21";"2007-06-21"
106619;"R007568711";"2007-06-16";"2007-06-28"
108609;"R007568777";"2007-06-28";"2007-07-09"
102691;"R007568789";"2007-06-12";"2007-06-15"
107319;"R007568819";"2007-06-28";"2007-07-03"
104590;"R007568835";"2007-06-20";"2007-06-21"
105381;"R007568959";"2007-06-19";"2007-06-22"
108216;"R007569092";"2007-06-27";"2007-07-06"
103186;"R007569106";"2007-06-12";"2007-06-18"
106969;"R007569197";"2007-06-28";"2007-07-02"
108145;"R007569238";"2007-06-26";"2007-07-05"
105895;"R007569394";"2007-06-13";"2007-06-26"
103531;"R007569408";"2007-06-12";"2007-06-19"
108089;"R007569416";"2007-06-27";"2007-07-05"
106760;"R007569424";"2007-06-27";"2007-06-29"
106729;"R007569505";"2007-06-28";"2007-06-29"
108081;"R007569587";"2007-06-28";"2007-07-05"
107376;"R007569602";"2007-06-26";"2007-07-03"
105334;"R007569726";"2007-06-28";"2007-06-22"
108019;"R007569874";"2007-07-03";"2007-07-05"
106754;"R007569912";"2007-06-28";"2007-06-29"
103431;"R007569927";"2007-06-19";"2007-06-19"
104326;"R007569963";"2007-06-11";"2007-06-20"
105876;"R007570527";"2007-06-21";"2007-06-26"
108064;"R007570538";"2007-06-21";"2007-07-05"
106990;"R007570577";"2007-06-27";"2007-07-02"
105900;"R007570805";"2007-06-20";"2007-06-26"
108197;"R007570821";"2007-06-28";"2007-07-06"
108186;"R007570837";"2007-06-28";"2007-07-06"
104317;"R007570929";"2007-06-11";"2007-06-20"
105355;"R007571011";"2007-06-19";"2007-06-22"
102416;"R007571143";"2007-05-14";"2007-06-14"
103623;"R007571313";"2007-06-19";"2007-06-19"
107044;"R007571437";"2007-06-25";"2007-07-02"
103077;"R007571658";"2007-06-18";"2007-06-18"
80233;"R007571674";"2007-06-20";"2007-06-26"
108207;"R007571697";"2007-06-28";"2007-07-06"
106681;"R007571712";"2000-06-28";"2007-06-28"
108493;"R007571763";"2007-06-14";"2007-07-09"
109020;"R007571836";"2007-06-04";"2007-07-10"
103177;"R007571844";"2007-06-12";"2007-06-18"
104570;"R007571879";"2007-06-15";"2007-06-21"
119113;"R007571895";"2007-06-15";"2007-08-20"
108136;"R007572227";"2007-06-18";"2007-07-05"
105383;"R007572468";"2007-06-28";"2007-06-22"
111857;"R007573103";"2007-06-28";"2007-07-20"
103231;"R007576838";"2007-06-11";"2007-06-18"
104954;"R007577184";"2007-06-21";"2007-06-21"
107062;"R007577664";"2007-06-28";"2007-07-02"
107728;"R007577997";"2007-06-28";"2007-07-04"
109623;"R007578091";"2007-06-28";"2007-07-12"
109492;"R007578687";"2007-06-21";"2007-07-12"
107583;"R007578695";"2007-06-27";"2007-07-04"
106929;"R007578776";"2007-06-27";"2007-07-02"
109686;"R007578857";"2007-06-28";"2007-07-12"
121368;"R007578865";"2007-06-20";"2007-08-24"
106660;"R007578989";"2007-06-26";"2007-06-28"
54246;"L002518163";"2007-06-12";"2007-06-20"
103728;"R007579004";"2007-06-14";"2007-06-19"
112516;"R007579027";"2007-06-22";"2007-07-25"
107161;"R007579225";"2007-06-28";"2007-07-03"
109685;"R007579233";"2007-06-28";"2007-07-12"
114238;"R007579365";"2007-06-14";"2007-08-01"
106296;"R007579519";"2007-06-25";"2007-06-27"
118201;"R007579632";"2007-06-12";"2007-08-15"
105377;"R007579756";"2007-06-20";"2007-06-22"
108027;"R007580157";"2007-07-02";"2007-07-05"
120627;"R007580363";"2007-06-21";"2007-08-22"
107143;"R007580681";"2007-06-28";"2007-07-03"
105592;"R007580738";"2007-06-20";"2007-06-25"
112521;"R007581057";"2007-06-28";"2007-07-25"
120428;"R007581076";"2007-06-12";"2007-08-22"
120217;"R007581084";"2007-06-18";"2007-08-21"
107351;"R007581289";"2007-06-27";"2007-07-03"
107539;"R007581327";"2007-06-27";"2007-07-04"
106353;"R007581351";"2007-06-19";"2007-06-27"
112861;"R007581793";"2007-06-27";"2007-07-26"
95376;"R007581815";"2007-06-11";"2007-06-19"
112976;"L002518473";"2007-06-26";"2007-07-26"
108135;"R007581998";"2007-06-28";"2007-07-05"
107027;"R007582021";"2007-06-22";"2007-07-02"
104052;"R007582129";"2007-06-13";"2007-06-20"
105023;"R007582161";"2007-06-12";"2007-06-22"
108333;"R007582358";"2007-06-29";"2007-07-06"
106444;"R007582404";"2007-06-20";"2007-06-27"
107616;"R007582487";"2007-06-27";"2007-07-04"
106047;"R007582797";"2007-06-11";"2007-06-26"
103312;"R007582927";"2007-06-11";"2007-06-18"
119474;"R007583761";"2007-06-18";"2007-08-20"
102856;"R007586388";"2007-06-13";"2007-06-15"
107953;"R007586779";"2007-06-28";"2007-07-05"
120508;"R007587187";"2007-06-11";"2007-08-22"
114163;"R007587686";"2007-06-14";"2007-08-01"
121100;"R007587732";"2007-06-18";"2007-08-24"
120722;"R007588046";"2007-06-21";"2007-08-23"
120717;"R007588054";"2007-06-21";"2007-08-23"
120711;"R007588089";"2007-06-18";"2007-08-23"
106243;"R007590504";"2007-06-26";"2007-06-26"
105793;"R007593406";"2007-06-21";"2007-06-25"
108181;"R007593902";"2007-06-27";"2007-07-06"
107985;"R007594313";"2007-06-20";"2007-07-05"
108726;"R007594658";"2007-06-29";"2007-07-09"
112090;"R007596316";"2007-07-02";"2007-07-23"
106896;"R007596487";"2007-06-14";"2007-06-29"
114389;"R007597557";"2007-06-26";"2007-08-01"
113459;"R007598076";"2007-06-21";"2007-07-30"
108072;"R007604137";"2007-06-28";"2007-07-05"
106748;"R007604197";"2007-06-28";"2007-06-29"
105398;"R007604307";"2007-06-20";"2007-06-22"
102428;"R007604343";"2007-06-11";"2007-06-14"
107323;"R007604564";"2007-06-28";"2007-07-03"
106405;"R007604696";"2007-06-27";"2007-06-27"
104639;"R007604858";"2007-06-21";"2007-06-21"
104933;"R007604904";"2007-06-12";"2007-06-21"
102426;"R007605177";"2007-06-11";"2007-06-14"
117009;"R007606407";"2007-06-30";"2007-08-10"
106980;"R007607024";"2000-06-25";"2007-07-02"
104689;"R007607137";"2007-06-21";"2007-06-21"
103473;"R007607997";"2007-06-11";"2007-06-19"
103473;"R007607989";"2007-06-11";"2007-06-19"
106583;"R007608087";"2007-06-21";"2007-06-28"
107361;"R007608225";"2007-06-27";"2007-07-03"
108218;"R007608397";"2007-06-28";"2007-07-06"
106968;"R007609264";"2007-06-27";"2007-07-02"
108211;"R007609795";"2006-12-07";"2007-07-06"
112543;"R007609949";"2007-07-25";"2007-07-25"
107098;"R007610238";"2007-07-02";"2007-07-02"
106720;"R007610246";"2007-06-28";"2007-06-28"
106865;"R007610424";"2007-06-29";"2007-06-29"
106728;"R007610807";"2007-06-28";"2007-06-28"
107449;"R007610912";"2007-06-29";"2007-07-03"
106763;"R007611153";"2007-06-29";"2007-06-29"
102810;"R007611269";"2007-06-15";"2007-06-15"
106764;"R007611579";"2007-06-29";"2007-06-29"
109490;"R007611811";"2007-07-12";"2007-07-12"
107094;"R007611943";"2007-07-02";"2007-07-02"
115837;"R007612087";"2007-08-03";"2007-08-07"
102364;"R007612435";"2007-06-13";"2007-06-14"
102606;"R007612524";"2007-06-15";"2007-06-15"
104608;"R007613008";"2007-06-21";"2007-06-21"
107436;"R007613091";"2007-07-01";"2007-07-03"
106742;"R007613326";"2007-06-28";"2007-06-29"
107796;"R007627386";"2007-06-29";"2007-07-05"
108123;"R007628765";"2004-06-27";"2007-07-05"
109126;"R007628803";"2007-06-30";"2007-07-11"
107295;"R007630271";"2007-06-29";"2007-07-03"
105483;"R007632077";"2007-06-18";"2007-06-25"
103902;"B091500524";"2007-06-19";"2007-06-19"
