cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
137730;"R008868697";"2007-10-02";"2007-10-22"
137020;"R008868751";"2007-09-28";"2007-10-18"
137036;"R008868767";"2007-09-28";"2007-10-18"
136929;"R008869081";"2007-09-28";"2007-10-18"
136869;"R008869189";"2007-09-28";"2007-10-18"
130939;"R008869251";"2007-09-25";"2007-09-28"
144423;"R008869887";"2007-09-24";"2007-11-26"
136818;"R008870179";"2007-09-26";"2007-10-18"
136744;"R008870195";"2007-09-24";"2007-10-18"
136729;"R008870322";"2007-09-27";"2007-10-18"
136941;"R008870365";"2007-10-01";"2007-10-18"
137203;"R008870608";"2007-10-05";"2007-10-19"
131697;"R008870837";"2007-09-27";"2007-10-02"
129429;"R008871019";"2007-09-20";"2007-09-25"
132221;"R008871086";"2007-09-27";"2007-10-03"
129427;"R008871094";"2007-09-20";"2007-09-25"
130271;"R008871108";"2007-09-24";"2007-09-27"
130280;"R008871116";"2007-09-24";"2007-09-27"
130273;"R008871124";"2007-09-24";"2007-09-27"
130281;"R008871132";"2007-09-24";"2007-09-27"
129399;"R008871256";"2007-09-20";"2007-09-25"
129422;"R008871264";"2007-09-20";"2007-09-25"
129385;"R008871272";"2007-09-20";"2007-09-25"
143651;"R008871287";"2007-09-28";"2007-11-21"
132705;"R008871337";"2007-10-03";"2007-10-04"
130521;"R008871407";"2007-09-30";"2007-09-27"
132475;"R008871434";"2007-09-26";"2007-10-03"
143153;"R008871477";"2007-09-19";"2007-11-19"
132742;"R008871558";"2007-09-28";"2007-10-04"
136891;"R008871597";"2007-09-25";"2007-10-18"
144378;"R008871604";"2007-09-24";"2007-11-26"
130856;"R008872813";"2007-09-27";"2007-09-28"
144015;"R008873445";"2007-09-27";"2007-11-23"
130859;"R008873631";"2007-09-24";"2007-09-28"
142476;"R008873666";"2007-09-13";"2007-11-12"
131707;"R008873836";"2007-09-30";"2007-10-02"
132180;"R008873925";"2007-09-27";"2007-10-03"
143437;"R008874018";"2007-09-21";"2007-11-21"
131810;"L002606337";"2007-09-21";"2007-10-02"
143146;"R008874057";"2007-09-24";"2007-11-19"
132673;"R008874287";"2007-10-01";"2007-10-04"
143139;"R008874824";"2007-09-24";"2007-11-19"
130886;"R008875219";"2007-09-21";"2007-09-28"
129297;"R008875235";"2007-09-18";"2007-09-24"
130376;"R008875286";"2007-09-24";"2007-09-27"
129700;"R008878498";"2007-09-25";"2007-09-25"
139281;"R008878668";"2007-10-29";"2007-10-26"
132867;"R008879214";"2007-09-26";"2007-10-04"
130907;"R008879354";"2007-09-26";"2007-09-28"
131164;"R008879467";"2007-09-17";"2007-10-01"
130915;"R008879826";"2007-09-26";"2007-09-28"
133444;"R008880174";"2007-09-30";"2007-10-08"
131895;"R008881014";"2007-09-30";"2007-10-02"
130983;"R008881049";"2007-09-30";"2007-09-28"
130311;"R008881111";"2007-09-30";"2007-09-27"
131475;"R008881456";"2007-09-27";"2007-10-01"
130340;"R008881607";"2007-09-25";"2007-09-27"
137776;"R008881863";"2007-09-30";"2007-10-22"
127872;"R008882185";"2007-09-18";"2007-09-19"
131094;"R008882762";"2007-09-14";"2007-10-01"
129866;"R008884013";"2007-09-24";"2007-09-26"
128724;"R008884129";"2007-09-20";"2007-09-21"
131878;"R008884397";"2007-09-30";"2007-10-02"
139005;"R008885478";"2007-10-23";"2007-10-25"
131626;"R008886083";"2007-09-28";"2007-10-02"
131278;"R008886806";"2007-09-27";"2007-10-01"
130630;"R008887373";"2007-09-18";"2007-09-27"
133619;"R008887497";"2007-10-04";"2007-10-09"
131363;"R008887969";"2007-09-25";"2007-10-01"
143238;"R008887993";"2007-09-21";"2007-11-19"
134963;"R008888007";"2007-10-02";"2007-10-11"
131798;"L002606453";"2007-09-27";"2007-10-02"
132640;"R008888299";"2007-09-25";"2007-10-04"
144560;"R008888329";"2007-09-28";"2007-11-27"
143886;"R008888377";"2007-09-26";"2007-11-22"
129980;"L002606477";"2007-09-20";"2007-09-26"
143582;"R008888418";"2007-09-24";"2007-11-21"
131358;"R008888477";"2007-09-25";"2007-10-01"
129822;"R008888574";"2007-09-18";"2007-09-26"
144710;"R008888627";"2007-09-26";"2007-11-27"
145018;"R008888717";"2007-09-27";"2007-11-28"
132286;"L002606569";"2007-09-28";"2007-10-03"
143823;"R008888841";"2007-09-17";"2007-11-22"
130287;"L002606593";"2007-09-14";"2007-09-27"
143860;"R008888884";"2007-09-13";"2007-11-22"
144608;"R008889074";"2007-09-30";"2007-11-27"
143989;"R008889139";"2007-09-25";"2007-11-23"
144003;"R008889147";"2007-09-26";"2007-11-23"
142863;"R008889267";"2007-09-20";"2007-11-14"
142867;"R008889287";"2007-09-19";"2007-11-14"
132249;"R008889357";"2007-09-28";"2007-10-03"
143595;"R008889406";"2007-09-27";"2007-11-21"
143896;"R008889643";"2007-09-20";"2007-11-22"
143895;"R008889651";"2007-09-28";"2007-11-22"
139584;"R008889694";"2007-10-19";"2007-10-29"
133007;"R008889716";"2007-09-30";"2007-10-05"
143809;"R008889767";"2007-09-17";"2007-11-22"
131341;"L002606887";"2007-09-20";"2007-10-01"
132102;"R008889821";"2007-09-13";"2007-10-03"
131357;"R008889856";"2007-09-25";"2007-10-01"
131822;"R008889937";"2007-09-26";"2007-10-02"
137226;"R008889977";"2007-09-30";"2007-10-19"
134436;"R008890117";"2007-09-27";"2007-10-10"
132625;"R008890293";"2007-09-25";"2007-10-04"
128302;"R008890567";"2007-09-13";"2007-09-20"
129784;"R008890862";"2007-09-14";"2007-09-26"
131338;"R008891397";"2007-09-25";"2007-10-01"
144244;"R008891478";"2007-09-27";"2007-11-23"
132111;"R008891532";"2007-09-17";"2007-10-03"
134776;"R008891648";"2007-09-28";"2007-10-11"
131195;"R008891737";"2007-09-30";"2007-10-01"
144458;"R008892393";"2007-09-24";"2007-11-26"
142714;"R008892857";"2007-09-14";"2007-11-13"
142706;"R008892881";"2007-09-14";"2007-11-13"
142719;"R008892865";"2007-09-14";"2007-11-13"
129534;"R008892938";"2007-09-13";"2007-09-25"
133756;"R008893187";"2007-09-17";"2007-10-09"
143453;"R008893853";"2007-09-21";"2007-11-21"
132022;"R008894035";"2007-09-30";"2007-10-03"
131867;"R008894147";"2007-09-30";"2007-10-02"
130538;"R008894388";"2007-09-30";"2007-09-27"
142879;"R008894574";"2007-09-17";"2007-11-14"
138067;"R008894663";"2007-09-30";"2007-10-23"
130506;"R008894857";"2007-09-30";"2007-09-27"
130182;"R008894868";"2007-09-30";"2007-09-26"
132055;"R008894997";"2007-09-30";"2007-10-03"
130747;"R008895074";"2007-09-30";"2007-09-27"
132858;"R008895082";"2007-09-30";"2007-10-04"
134840;"L002607123";"2007-09-27";"2007-10-11"
132274;"L002607131";"2007-09-28";"2007-10-03"
143403;"R008895791";"2007-09-19";"2007-11-21"
143410;"R008895821";"2007-09-20";"2007-11-21"
142784;"R008895961";"2007-09-18";"2007-11-13"
134901;"R008896167";"2007-09-28";"2007-10-11"
142587;"R008896712";"2007-09-14";"2007-11-12"
144820;"R008896887";"2007-09-27";"2007-11-27"
144751;"R008897007";"2007-09-28";"2007-11-27"
144736;"R008897204";"2007-09-28";"2007-11-27"
143916;"R008897212";"2007-09-24";"2007-11-22"
143996;"R008897298";"2007-09-25";"2007-11-23"
131725;"E000800821";"2007-09-21";"2007-10-02"
144319;"E000800902";"2007-09-24";"2007-11-26"
126280;"E000800977";"2007-09-13";"2007-09-13"
132237;"E000801011";"2007-09-28";"2007-10-03"
144395;"E000801356";"2007-09-28";"2007-11-26"
142184;"E000802042";"2007-09-12";"2007-11-09"
136529;"E000802197";"2007-09-17";"2007-10-17"
126845;"E000802597";"2007-09-10";"2007-09-17"
132110;"E000802735";"2007-09-14";"2007-10-03"
132688;"E000802767";"2007-09-18";"2007-10-04"
131653;"E000802964";"2007-09-29";"2007-10-02"
133052;"E000803081";"2007-09-26";"2007-10-05"
127563;"E000803294";"2007-09-10";"2007-09-18"
130453;"B095290807";"2007-09-29";"2007-09-27"
132532;"E000803588";"2007-09-29";"2007-10-03"
142027;"E000803967";"2007-09-13";"2007-11-08"
134402;"B089708881";"2007-10-10";"2007-10-10"
127999;"B023588268";"2007-09-13";"2007-09-19"
143180;"E000804754";"2007-09-17";"2007-11-19"
133784;"E000805548";"2007-09-28";"2007-10-09"
141538;"E000805629";"2007-09-11";"2007-11-07"
133774;"E000805617";"2007-09-17";"2007-10-09"
142861;"E000805874";"2007-09-21";"2007-11-14"
144300;"E000805947";"2007-09-24";"2007-11-26"
142465;"E000806013";"2007-09-14";"2007-11-12"
143560;"E000806021";"2007-09-20";"2007-11-21"
144224;"E000806117";"2007-09-26";"2007-11-23"
131259;"E000806366";"2007-09-25";"2007-10-01"
133194;"E000806587";"2007-03-09";"2007-10-05"
130794;"B060489127";"2007-09-27";"2007-09-28"
128532;"E000806935";"2007-09-12";"2007-09-20"
144127;"E000806943";"2007-09-24";"2007-11-23"
143592;"E000806978";"2007-09-27";"2007-11-21"
144452;"E000806994";"2007-09-27";"2007-11-26"
142998;"E000807095";"2007-09-20";"2007-11-14"
131332;"E000807451";"2007-09-29";"2007-10-01"
130370;"E000807508";"2007-09-29";"2007-09-27"
132113;"E000807923";"2007-09-27";"2007-10-03"
144851;"E000808253";"2007-09-28";"2007-11-27"
128216;"B025746995";"2007-09-19";"2007-09-19"
130820;"E000808512";"2007-09-14";"2007-09-28"
133040;"E000808482";"2007-09-28";"2007-10-05"
133002;"E000808741";"2007-09-29";"2007-10-05"
136909;"E000809012";"2007-09-25";"2007-10-18"
135788;"E000809101";"2007-09-25";"2007-10-16"
142559;"E000809268";"2007-09-12";"2007-11-12"
142798;"E000809292";"2007-09-18";"2007-11-13"
144007;"E000809427";"2007-09-26";"2007-11-23"
142190;"E000809519";"2007-09-14";"2007-11-09"
144774;"E000809337";"2007-09-27";"2007-11-27"
143003;"E000809594";"2007-09-20";"2007-11-14"
141239;"E000809608";"2007-09-11";"2007-11-06"
132996;"E000809772";"2007-09-27";"2007-10-05"
144071;"E000809877";"2007-09-20";"2007-11-23"
142882;"E000810017";"2007-09-18";"2007-11-14"
144008;"E000810107";"2007-09-26";"2007-11-23"
128965;"E000810157";"2007-09-21";"2007-09-21"
131474;"E000810592";"2007-09-26";"2007-10-01"
142512;"E000810649";"2007-09-13";"2007-11-12"
135290;"E000810886";"2007-10-08";"2007-10-15"
140131;"E000811033";"2007-10-24";"2007-10-30"
132863;"E000810908";"2007-09-29";"2007-10-04"
134518;"E000811181";"2007-09-27";"2007-10-10"
132665;"E000811122";"2007-09-29";"2007-10-04"
130510;"E000811319";"2007-09-19";"2007-09-27"
131826;"E000811432";"2007-09-19";"2007-10-02"
128288;"E000811548";"2007-09-13";"2007-09-20"
142209;"E000811661";"2007-09-13";"2007-11-09"
134513;"E000811677";"2007-09-28";"2007-10-10"
130492;"E000811757";"2007-09-24";"2007-09-27"
132270;"E000811847";"2007-09-28";"2007-10-03"
132638;"E000811998";"2007-09-29";"2007-10-04"
140293;"E000811939";"2007-10-15";"2007-10-30"
142340;"E000812072";"2007-09-19";"2007-11-12"
132337;"E000812087";"2007-09-29";"2007-10-03"
131481;"E000812226";"2007-09-18";"2007-10-01"
130810;"E000812277";"2007-09-29";"2007-09-28"
128967;"E000812347";"2007-09-21";"2007-09-21"
127842;"B095262539";"2007-09-17";"2007-09-18"
133158;"E000812567";"2007-09-27";"2007-10-05"
128496;"E000812657";"2007-09-13";"2007-09-20"
131509;"E000812692";"2007-09-21";"2007-10-02"
131253;"E000812706";"2007-09-29";"2007-10-01"
144657;"E000812967";"2007-09-28";"2007-11-27"
144278;"E000813028";"2007-09-28";"2007-11-23"
142921;"E000813265";"2007-09-18";"2007-11-14"
142621;"E000813377";"2007-09-14";"2007-11-13"
140600;"E000813486";"2007-09-10";"2007-10-31"
141949;"E000813354";"2007-09-18";"2007-11-08"
129714;"E000813605";"2007-09-21";"2007-09-25"
131692;"E000813621";"2007-09-29";"2007-10-02"
141129;"E000813672";"2007-10-30";"2007-11-05"
131876;"E000813729";"2007-09-29";"2007-10-02"
132644;"E000813761";"2007-09-28";"2007-10-04"
143538;"E000813842";"2007-09-21";"2007-11-21"
131701;"E000813982";"2007-09-29";"2007-10-02"
131939;"E000814091";"2007-09-29";"2007-10-02"
142917;"E000814121";"2007-09-14";"2007-11-14"
141033;"E000814261";"2007-10-30";"2007-11-05"
141031;"E000814377";"2007-10-30";"2007-11-05"
127361;"E000814357";"2007-09-13";"2007-09-18"
141975;"E000814474";"2007-09-28";"2007-11-08"
143978;"E000814927";"2007-09-28";"2007-11-23"
143962;"E000814962";"2007-09-25";"2007-11-22"
130898;"E000815012";"2007-09-21";"2007-09-28"
144256;"E000815241";"2007-09-25";"2007-11-23"
133330;"E000815268";"2007-09-29";"2007-10-08"
128969;"E000815411";"2007-09-21";"2007-09-21"
141612;"E000815438";"2007-09-10";"2007-11-07"
142360;"E000815578";"2007-09-18";"2007-11-12"
128900;"E000815683";"2007-09-18";"2007-09-21"
142571;"E000815764";"2007-09-13";"2007-11-12"
143972;"E000815802";"2007-09-26";"2007-11-22"
143842;"E000815977";"2007-09-27";"2007-11-22"
142223;"E000816007";"2007-09-12";"2007-11-09"
143421;"E000816043";"2007-09-20";"2007-11-21"
142176;"E000816094";"2007-09-14";"2007-11-09"
142348;"E000816457";"2007-09-14";"2007-11-12"
142006;"E000816493";"2007-09-14";"2007-11-08"
143042;"E000816701";"2007-09-19";"2007-11-14"
143207;"E000816627";"2007-09-24";"2007-11-19"
143939;"E000816752";"2007-09-27";"2007-11-22"
131250;"E000816922";"2007-09-27";"2007-10-01"
143157;"E000817007";"2007-09-20";"2007-11-19"
144579;"E000816957";"2007-09-28";"2007-11-27"
142668;"E000817031";"2007-09-20";"2007-11-13"
143171;"E000817171";"2007-09-21";"2007-11-19"
130289;"E000817155";"2007-09-25";"2007-09-27"
144651;"E000817217";"2007-09-28";"2007-11-27"
132512;"E000817497";"2007-09-28";"2007-10-03"
132262;"E000817503";"2007-09-29";"2007-10-03"
130055;"E000817546";"2007-09-20";"2007-09-26"
143569;"E000817554";"2007-09-20";"2007-11-21"
133109;"E000817577";"2007-09-19";"2007-10-05"
142924;"E000817953";"2007-09-18";"2007-11-14"
144783;"E000818003";"2007-09-28";"2007-11-27"
133021;"E000818107";"2007-09-10";"2007-10-05"
141931;"E000818387";"2007-09-18";"2007-11-08"
143078;"E000818437";"2007-09-24";"2007-11-19"
133382;"E000818569";"2007-09-20";"2007-10-08"
131191;"B089702816";"2007-09-28";"2007-10-01"
130811;"E000818867";"2007-09-20";"2007-09-28"
144766;"E000818968";"2007-09-27";"2007-11-27"
138069;"E000819298";"2007-09-30";"2007-10-23"
127535;"E000819506";"2007-09-17";"2007-09-18"
128650;"E000819646";"2007-09-18";"2007-09-21"
142843;"E000819891";"2007-09-18";"2007-11-14"
141922;"E000819905";"2007-09-12";"2007-11-08"
142593;"E000819972";"2007-09-19";"2007-11-12"
144192;"E000819987";"2007-09-24";"2007-11-23"
142885;"E000819999";"2007-09-19";"2007-11-14"
141283;"E000820202";"2007-09-11";"2007-11-06"
131122;"E000820237";"2007-09-17";"2007-10-01"
142373;"E000820307";"2007-09-12";"2007-11-12"
143299;"E000821055";"2007-09-13";"2007-11-19"
129063;"E000821829";"2007-09-14";"2007-09-24"
132576;"E000821802";"2007-09-28";"2007-10-04"
141275;"E000821993";"2007-09-11";"2007-11-06"
144135;"E000822019";"2007-09-21";"2007-11-23"
143594;"E000822272";"2007-09-26";"2007-11-21"
130938;"E000822612";"2007-09-29";"2007-09-28"
130930;"E000822687";"2007-09-28";"2007-09-28"
143037;"E000822957";"2007-09-19";"2007-11-14"
136805;"E000823309";"2007-09-25";"2007-10-18"
131376;"E000823333";"2007-09-24";"2007-10-01"
134508;"E000823597";"2007-09-28";"2007-10-10"
131106;"E000823759";"2007-09-10";"2007-10-01"
129510;"B094445087";"2007-09-14";"2007-09-25"
131678;"E000824077";"2007-09-27";"2007-10-02"
130666;"E000824097";"2007-09-30";"2007-09-27"
141584;"E000824321";"2007-09-11";"2007-11-07"
133068;"E000824399";"2007-09-30";"2007-10-05"
144392;"E000824417";"2007-09-28";"2007-11-26"
143980;"E000824496";"2007-09-28";"2007-11-23"
132599;"E000824739";"2007-09-28";"2007-10-04"
143872;"E000824887";"2007-09-25";"2007-11-22"
129369;"E000824941";"2007-09-30";"2007-09-25"
144335;"E000825158";"2007-09-24";"2007-11-26"
137053;"E000825182";"2007-09-20";"2007-10-18"
144125;"E000825317";"2007-09-25";"2007-11-23"
137362;"E000825379";"2007-09-02";"2007-10-19"
132661;"E000825417";"2007-09-28";"2007-10-04"
135207;"E000825255";"2007-09-10";"2007-10-15"
129159;"E000825597";"2007-09-11";"2007-09-24"
132853;"E000825522";"2007-09-30";"2007-10-04"
132104;"E000825707";"2007-09-29";"2007-10-03"
132087;"E000825778";"2007-09-29";"2007-10-03"
132178;"E000825999";"2007-09-28";"2007-10-03"
129418;"E000826197";"2007-09-20";"2007-09-25"
144179;"E000826456";"2007-09-25";"2007-11-23"
131003;"E000826952";"2007-09-28";"2007-09-28"
131814;"E000827223";"2007-09-20";"2007-10-02"
131162;"E000827142";"2007-09-24";"2007-10-01"
128291;"E000827525";"2007-09-11";"2007-09-20"
133058;"E000827622";"2007-09-21";"2007-10-05"
132599;"E000827738";"2007-09-28";"2007-10-04"
132539;"E000828025";"2007-09-29";"2007-10-03"
143663;"E000828181";"2007-09-24";"2007-11-22"
130278;"E000828599";"2007-09-24";"2007-09-27"
133751;"E000828602";"2007-09-17";"2007-10-09"
136902;"E000828726";"2007-09-24";"2007-10-18"
133226;"E000828777";"2007-09-11";"2007-10-05"
136608;"E000829177";"2007-09-11";"2007-10-18"
125303;"E000829005";"2007-09-11";"2007-09-11"
130628;"E000829374";"2007-09-25";"2007-09-27"
144355;"E000829404";"2007-09-13";"2007-11-26"
143140;"E000829397";"2007-09-24";"2007-11-19"
136750;"E000829517";"2007-09-24";"2007-10-18"
128110;"E000829641";"2007-09-14";"2007-09-19"
133317;"E000829737";"2007-09-13";"2007-10-08"
133321;"E000829827";"2007-09-13";"2007-10-08"
132528;"E000830003";"2007-09-29";"2007-10-03"
144550;"E000829978";"2007-10-01";"2007-11-26"
131525;"E000830011";"2007-09-27";"2007-10-02"
135391;"E000830127";"2007-09-28";"2007-10-15"
130879;"E000830194";"2007-09-25";"2007-09-28"
142713;"E000830445";"2007-09-20";"2007-11-13"
128957;"E000830557";"2007-09-21";"2007-09-21"
142871;"E000830895";"2007-09-17";"2007-11-14"
143082;"E000831255";"2007-09-14";"2007-11-19"
142791;"E000831301";"2007-09-19";"2007-11-13"
131964;"E000831417";"2007-09-19";"2007-10-02"
130882;"E000831409";"2007-09-28";"2007-09-28"
144526;"E000831506";"2007-09-27";"2007-11-26"
142412;"E000831537";"2007-09-13";"2007-11-12"
142186;"E000831573";"2007-09-13";"2007-11-09"
145061;"E000831913";"2007-09-30";"2007-11-28"
132157;"E000832162";"2007-09-26";"2007-10-03"
133759;"B085264667";"2007-09-18";"2007-10-09"
144720;"E000832294";"2007-09-27";"2007-11-27"
143293;"E000832577";"2007-09-21";"2007-11-19"
139324;"E000832693";"2007-10-08";"2007-10-26"
143937;"E000832855";"2007-09-26";"2007-11-22"
144849;"E000832936";"2007-09-27";"2007-11-27"
144849;"E000832967";"2007-09-27";"2007-11-27"
129649;"E000833134";"2007-09-30";"2007-09-25"
132032;"E000833258";"2007-09-30";"2007-10-03"
129792;"E000833495";"2007-09-18";"2007-09-26"
143945;"E000833517";"2007-09-27";"2007-11-22"
143025;"E000833637";"2007-09-19";"2007-11-14"
142946;"E000833657";"2007-09-20";"2007-11-14"
142926;"E000833665";"2007-09-19";"2007-11-14"
131936;"E000833207";"2007-09-30";"2007-10-02"
144887;"E000834041";"2007-09-28";"2007-11-28"
132160;"E000834572";"2007-09-27";"2007-10-03"
132060;"E000834645";"2007-09-30";"2007-10-03"
130383;"E000834874";"2007-09-17";"2007-09-27"
133014;"E000835056";"2007-09-27";"2007-10-05"
133283;"E000835218";"2007-10-03";"2007-10-08"
127086;"E000835567";"2007-09-06";"2007-09-17"
137344;"E000835587";"2007-09-30";"2007-10-19"
137701;"E000835668";"2007-09-28";"2007-10-22"
134121;"E000836087";"2007-09-20";"2007-10-09"
144183;"E000836141";"2007-09-20";"2007-11-23"
144769;"E000836184";"2007-09-27";"2007-11-27"
141883;"E000836338";"2007-09-14";"2007-11-08"
142592;"E000836346";"2007-09-18";"2007-11-12"
143229;"E000836377";"2007-09-18";"2007-11-19"
130895;"E000836842";"2007-09-28";"2007-09-28"
132349;"E000836947";"2007-09-26";"2007-10-03"
143014;"E000837067";"2007-09-18";"2007-11-14"
132476;"E000837148";"2007-09-26";"2007-10-03"
144739;"E000837217";"2007-10-02";"2007-11-27"
142280;"E000784699";"2007-09-14";"2007-11-09"
144410;"E000837334";"2007-09-24";"2007-11-26"
141436;"E000784966";"2007-09-10";"2007-11-06"
143179;"E000785016";"2007-09-17";"2007-11-19"
142613;"E000837407";"2007-09-17";"2007-11-13"
136024;"E000837725";"2007-10-10";"2007-10-16"
143183;"E000837709";"2007-09-17";"2007-11-19"
142188;"E000837962";"2007-09-13";"2007-11-09"
130634;"E000837938";"2007-09-20";"2007-09-27"
135559;"E000837946";"2007-09-13";"2007-10-15"
142854;"E000838071";"2007-09-18";"2007-11-14"
131150;"E000837792";"2007-09-30";"2007-10-01"
143692;"E000838306";"2007-09-21";"2007-11-22"
130840;"E000838632";"2007-07-28";"2007-09-28"
140601;"E000838802";"2007-09-10";"2007-10-31"
135208;"E000838918";"2007-10-08";"2007-10-15"
143853;"E000839205";"2007-09-26";"2007-11-22"
143406;"E000839687";"2007-09-21";"2007-11-21"
131857;"E000839671";"2007-09-30";"2007-10-02"
144223;"E000839698";"2007-11-12";"2007-11-23"
142846;"E000839744";"2007-09-18";"2007-11-14"
133830;"E000839795";"2007-09-20";"2007-10-09"
135265;"E000840211";"2007-10-08";"2007-10-15"
131661;"E000840137";"2007-09-26";"2007-10-02"
132750;"E000840297";"2007-09-28";"2007-10-04"
132466;"E000840432";"2007-09-26";"2007-10-03"
144955;"E000840617";"2007-09-27";"2007-11-28"
134843;"E000840688";"2007-09-26";"2007-10-11"
134515;"E000840815";"2007-09-26";"2007-10-10"
129969;"E000840858";"2007-09-13";"2007-09-26"
127772;"E000840807";"2007-09-14";"2007-09-18"
134470;"E000840955";"2007-09-26";"2007-10-10"
144044;"E000841048";"2007-09-26";"2007-11-23"
143987;"E000841117";"2007-09-26";"2007-11-23"
134909;"E000841087";"2007-09-24";"2007-10-11"
131869;"E000841323";"2007-09-27";"2007-10-02"
132753;"E000841374";"2007-09-28";"2007-10-04"
131976;"E000841471";"2007-09-29";"2007-10-02"
142270;"E000841633";"2007-09-19";"2007-11-09"
